'EPIC In.PID.wOP Log File

'Date,In.PID.wOP
08/06/2023 00:12:26.262,7.400
08/06/2023 00:12:27.271,7.400
08/06/2023 00:12:28.284,7.600
08/06/2023 00:12:29.298,7.500
08/06/2023 00:12:30.319,7.500
08/06/2023 00:12:31.329,7.400
08/06/2023 00:12:32.344,7.500
08/06/2023 00:12:33.362,7.500
08/06/2023 00:12:34.372,7.300
08/06/2023 00:12:35.383,7.500
08/06/2023 00:12:36.404,7.600
08/06/2023 00:12:37.426,7.400
08/06/2023 00:12:38.445,7.500
08/06/2023 00:12:39.466,7.500
08/06/2023 00:12:40.487,7.500
08/06/2023 00:12:41.509,7.400
08/06/2023 00:12:42.520,7.500
08/06/2023 00:12:43.541,7.400
08/06/2023 00:12:44.555,7.500
08/06/2023 00:12:45.566,7.500
08/06/2023 00:12:46.591,7.500
08/06/2023 00:12:47.604,7.500
08/06/2023 00:12:48.621,7.500
08/06/2023 00:12:49.642,7.400
08/06/2023 00:12:50.663,7.500
08/06/2023 00:12:51.674,7.400
08/06/2023 00:12:52.703,7.600
08/06/2023 00:12:53.724,7.400
08/06/2023 00:12:54.754,7.500
08/06/2023 00:12:55.769,7.500
08/06/2023 00:12:56.792,7.500
08/06/2023 00:12:57.801,7.500
08/06/2023 00:12:58.810,7.400
08/06/2023 00:12:59.830,7.500
08/06/2023 00:13:00.846,7.500
08/06/2023 00:13:01.865,7.400
08/06/2023 00:13:02.886,7.600
08/06/2023 00:13:03.898,7.400
08/06/2023 00:13:04.921,7.500
08/06/2023 00:13:05.932,7.400
08/06/2023 00:13:06.955,7.500
08/06/2023 00:13:07.964,7.500
08/06/2023 00:13:08.982,7.500
08/06/2023 00:13:09.990,7.500
08/06/2023 00:13:11.002,7.500
08/06/2023 00:13:12.024,7.400
08/06/2023 00:13:13.037,7.400
08/06/2023 00:13:14.062,7.400
08/06/2023 00:13:15.090,7.500
08/06/2023 00:13:16.099,7.600
08/06/2023 00:13:17.109,7.400
08/06/2023 00:13:18.119,7.400
08/06/2023 00:13:19.150,7.300
08/06/2023 00:13:20.167,7.500
08/06/2023 00:13:21.181,7.500
08/06/2023 00:13:22.204,7.400
08/06/2023 00:13:23.217,7.500
08/06/2023 00:13:24.229,7.500
08/06/2023 00:13:25.254,7.500
08/06/2023 00:13:26.277,7.500
08/06/2023 00:13:27.285,7.500
08/06/2023 00:13:28.297,7.500
08/06/2023 00:13:29.306,7.500
08/06/2023 00:13:30.319,7.500
08/06/2023 00:13:31.333,7.500
08/06/2023 00:13:32.353,7.500
08/06/2023 00:13:33.363,7.400
08/06/2023 00:13:34.385,7.400
08/06/2023 00:13:35.405,7.500
08/06/2023 00:13:36.421,7.400
08/06/2023 00:13:37.434,7.500
08/06/2023 00:13:38.442,7.500
08/06/2023 00:13:39.462,7.400
08/06/2023 00:13:40.474,7.400
08/06/2023 00:13:41.482,7.400
08/06/2023 00:13:42.505,7.500
08/06/2023 00:13:43.519,7.600
08/06/2023 00:13:44.541,7.400
08/06/2023 00:13:45.555,7.500
08/06/2023 00:13:46.582,7.500
08/06/2023 00:13:47.592,7.500
08/06/2023 00:13:48.601,7.300
08/06/2023 00:13:49.610,7.500
08/06/2023 00:13:50.634,7.600
08/06/2023 00:13:51.645,7.400
08/06/2023 00:13:52.656,7.400
08/06/2023 00:13:53.679,7.500
08/06/2023 00:13:54.693,7.500
08/06/2023 00:13:55.702,7.400
08/06/2023 00:13:56.721,7.400
08/06/2023 00:13:57.731,7.600
08/06/2023 00:13:58.752,7.500
08/06/2023 00:13:59.776,7.500
08/06/2023 00:14:00.798,7.500
08/06/2023 00:14:01.822,7.600
08/06/2023 00:14:02.840,7.400
08/06/2023 00:14:03.862,7.400
08/06/2023 00:14:04.874,7.400
08/06/2023 00:14:05.882,7.400
08/06/2023 00:14:06.914,7.500
08/06/2023 00:14:07.931,7.400
08/06/2023 00:14:08.944,7.500
08/06/2023 00:14:09.972,7.500
08/06/2023 00:14:10.992,7.500
08/06/2023 00:14:12.004,7.500
08/06/2023 00:14:13.024,7.500
08/06/2023 00:14:14.044,7.500
08/06/2023 00:14:15.056,7.500
08/06/2023 00:14:16.090,7.400
08/06/2023 00:14:17.114,7.300
08/06/2023 00:14:18.130,7.500
08/06/2023 00:14:19.144,7.500
08/06/2023 00:14:20.175,7.500
08/06/2023 00:14:21.191,7.600
08/06/2023 00:14:22.214,7.600
08/06/2023 00:14:23.225,7.500
08/06/2023 00:14:24.258,7.500
08/06/2023 00:14:25.273,7.600
08/06/2023 00:14:26.301,7.500
08/06/2023 00:14:27.320,7.500
08/06/2023 00:14:28.329,7.500
08/06/2023 00:14:29.355,7.400
08/06/2023 00:14:30.365,7.400
08/06/2023 00:14:31.374,7.500
08/06/2023 00:14:32.386,7.400
08/06/2023 00:14:33.411,7.400
08/06/2023 00:14:34.420,7.500
08/06/2023 00:14:35.430,7.500
08/06/2023 00:14:36.453,7.500
08/06/2023 00:14:37.473,7.500
08/06/2023 00:14:38.484,7.500
08/06/2023 00:14:39.492,7.500
08/06/2023 00:14:40.504,7.500
08/06/2023 00:14:41.518,7.500
08/06/2023 00:14:42.540,7.500
08/06/2023 00:14:43.553,7.500
08/06/2023 00:14:44.574,7.500
08/06/2023 00:14:45.583,7.400
08/06/2023 00:14:46.606,7.500
08/06/2023 00:14:47.615,7.400
08/06/2023 00:14:48.631,7.500
08/06/2023 00:14:49.645,7.400
08/06/2023 00:14:50.654,7.400
08/06/2023 00:14:51.678,7.500
08/06/2023 00:14:52.687,7.500
08/06/2023 00:14:53.705,7.500
08/06/2023 00:14:54.721,7.600
08/06/2023 00:14:55.741,7.500
08/06/2023 00:14:56.753,7.500
08/06/2023 00:14:57.765,7.500
08/06/2023 00:14:58.777,7.400
08/06/2023 00:14:59.786,7.400
08/06/2023 00:15:00.795,7.500
08/06/2023 00:15:01.806,7.500
08/06/2023 00:15:02.835,7.600
08/06/2023 00:15:03.845,7.400
08/06/2023 00:15:04.862,7.400
08/06/2023 00:15:05.879,7.500
08/06/2023 00:15:06.899,7.400
08/06/2023 00:15:07.909,7.500
08/06/2023 00:15:08.925,7.500
08/06/2023 00:15:09.936,7.500
08/06/2023 00:15:10.960,7.500
08/06/2023 00:15:11.984,7.400
08/06/2023 00:15:12.992,7.500
08/06/2023 00:15:14.001,7.500
08/06/2023 00:15:15.009,7.500
08/06/2023 00:15:16.021,7.500
08/06/2023 00:15:17.041,7.500
08/06/2023 00:15:18.055,7.500
08/06/2023 00:15:19.077,7.400
08/06/2023 00:15:20.098,7.400
08/06/2023 00:15:21.123,7.500
08/06/2023 00:15:22.146,7.600
08/06/2023 00:15:23.167,7.500
08/06/2023 00:15:24.177,7.400
08/06/2023 00:15:25.200,7.400
08/06/2023 00:15:26.221,7.400
08/06/2023 00:15:27.242,7.400
08/06/2023 00:15:28.267,7.400
08/06/2023 00:15:29.296,7.500
08/06/2023 00:15:30.311,7.500
08/06/2023 00:15:31.324,7.500
08/06/2023 00:15:32.357,7.400
08/06/2023 00:15:33.373,7.500
08/06/2023 00:15:34.386,7.400
08/06/2023 00:15:35.396,7.500
08/06/2023 00:15:36.417,7.400
08/06/2023 00:15:37.433,7.500
08/06/2023 00:15:38.457,7.400
08/06/2023 00:15:39.480,7.400
08/06/2023 00:15:40.488,7.400
08/06/2023 00:15:41.498,7.400
08/06/2023 00:15:42.524,7.500
08/06/2023 00:15:43.534,7.600
08/06/2023 00:15:44.547,7.600
08/06/2023 00:15:45.559,7.500
08/06/2023 00:15:46.581,7.500
08/06/2023 00:15:47.603,7.500
08/06/2023 00:15:48.611,7.500
08/06/2023 00:15:49.636,7.400
08/06/2023 00:15:50.656,7.500
08/06/2023 00:15:51.678,7.400
08/06/2023 00:15:52.690,7.500
08/06/2023 00:15:53.698,7.400
08/06/2023 00:15:54.720,7.500
08/06/2023 00:15:55.730,7.400
08/06/2023 00:15:56.742,7.500
08/06/2023 00:15:57.767,7.400
08/06/2023 00:15:58.787,7.400
08/06/2023 00:15:59.810,7.600
08/06/2023 00:16:00.818,7.500
08/06/2023 00:16:01.831,7.500
08/06/2023 00:16:02.843,7.400
08/06/2023 00:16:03.853,7.500
08/06/2023 00:16:04.867,7.500
08/06/2023 00:16:05.889,7.400
08/06/2023 00:16:06.898,7.500
08/06/2023 00:16:07.914,7.400
08/06/2023 00:16:08.930,7.400
08/06/2023 00:16:09.961,7.400
08/06/2023 00:16:10.976,7.600
08/06/2023 00:16:11.987,7.400
08/06/2023 00:16:13.003,7.500
08/06/2023 00:16:14.030,7.500
08/06/2023 00:16:15.048,7.400
08/06/2023 00:16:16.055,7.500
08/06/2023 00:16:17.065,7.500
08/06/2023 00:16:18.073,7.500
08/06/2023 00:16:19.084,7.400
08/06/2023 00:16:20.097,7.500
08/06/2023 00:16:21.106,7.500
08/06/2023 00:16:22.119,7.400
08/06/2023 00:16:23.126,7.500
08/06/2023 00:16:24.152,7.500
08/06/2023 00:16:25.169,7.500
08/06/2023 00:16:26.179,7.500
08/06/2023 00:16:27.188,7.600
08/06/2023 00:16:28.209,7.400
08/06/2023 00:16:29.232,7.500
08/06/2023 00:16:30.239,7.400
08/06/2023 00:16:31.249,7.400
08/06/2023 00:16:32.271,7.400
08/06/2023 00:16:33.292,7.400
08/06/2023 00:16:34.304,7.400
08/06/2023 00:16:35.340,7.600
08/06/2023 00:16:36.352,7.400
08/06/2023 00:16:37.359,7.500
08/06/2023 00:16:38.369,7.500
08/06/2023 00:16:39.380,7.500
08/06/2023 00:16:40.390,7.500
08/06/2023 00:16:41.405,7.500
08/06/2023 00:16:42.429,7.500
08/06/2023 00:16:43.457,7.500
08/06/2023 00:16:44.486,7.400
08/06/2023 00:16:45.508,7.400
08/06/2023 00:16:46.531,7.500
08/06/2023 00:16:47.550,7.500
08/06/2023 00:16:48.558,7.500
08/06/2023 00:16:49.568,7.400
08/06/2023 00:16:50.577,7.500
08/06/2023 00:16:51.588,7.400
08/06/2023 00:16:52.597,7.500
08/06/2023 00:16:53.622,7.600
08/06/2023 00:16:54.631,7.600
08/06/2023 00:16:55.640,7.400
08/06/2023 00:16:56.651,7.500
08/06/2023 00:16:57.662,7.400
08/06/2023 00:16:58.687,7.500
08/06/2023 00:16:59.700,7.300
08/06/2023 00:17:00.709,7.400
08/06/2023 00:17:01.728,7.500
08/06/2023 00:17:02.737,7.400
08/06/2023 00:17:03.756,7.400
08/06/2023 00:17:04.772,7.500
08/06/2023 00:17:05.787,7.600
08/06/2023 00:17:06.814,7.400
08/06/2023 00:17:07.824,7.400
08/06/2023 00:17:08.836,7.500
08/06/2023 00:17:09.848,7.500
08/06/2023 00:17:10.871,7.400
08/06/2023 00:17:11.892,7.500
08/06/2023 00:17:12.914,7.400
08/06/2023 00:17:13.924,7.500
08/06/2023 00:17:14.932,7.400
08/06/2023 00:17:15.951,7.500
08/06/2023 00:17:16.967,7.400
08/06/2023 00:17:17.989,7.500
08/06/2023 00:17:19.000,7.500
08/06/2023 00:17:20.022,7.500
08/06/2023 00:17:21.033,7.500
08/06/2023 00:17:22.058,7.500
08/06/2023 00:17:23.078,7.400
08/06/2023 00:17:24.098,7.400
08/06/2023 00:17:25.129,7.500
08/06/2023 00:17:26.153,7.500
08/06/2023 00:17:27.174,7.500
08/06/2023 00:17:28.195,7.400
08/06/2023 00:17:29.217,7.400
08/06/2023 00:17:30.226,7.500
08/06/2023 00:17:31.248,7.400
08/06/2023 00:17:32.259,7.400
08/06/2023 00:17:33.281,7.500
08/06/2023 00:17:34.295,7.500
08/06/2023 00:17:35.316,7.500
08/06/2023 00:17:36.330,7.500
08/06/2023 00:17:37.351,7.400
08/06/2023 00:17:38.364,7.500
08/06/2023 00:17:39.373,7.400
08/06/2023 00:17:40.383,7.500
08/06/2023 00:17:41.405,7.500
08/06/2023 00:17:42.433,7.500
08/06/2023 00:17:43.453,7.500
08/06/2023 00:17:44.471,7.400
08/06/2023 00:17:45.494,7.500
08/06/2023 00:17:46.516,7.400
08/06/2023 00:17:47.529,7.500
08/06/2023 00:17:48.555,7.500
08/06/2023 00:17:49.576,7.400
08/06/2023 00:17:50.588,7.500
08/06/2023 00:17:51.608,7.500
08/06/2023 00:17:52.638,7.500
08/06/2023 00:17:53.652,7.400
08/06/2023 00:17:54.671,7.500
08/06/2023 00:17:55.686,7.500
08/06/2023 00:17:56.714,7.500
08/06/2023 00:17:57.735,7.500
08/06/2023 00:17:58.755,7.400
08/06/2023 00:17:59.776,7.400
08/06/2023 00:18:00.797,7.600
08/06/2023 00:18:01.814,7.500
08/06/2023 00:18:02.835,7.400
08/06/2023 00:18:03.852,7.500
08/06/2023 00:18:04.863,7.500
08/06/2023 00:18:05.881,7.500
08/06/2023 00:18:06.900,7.400
08/06/2023 00:18:07.911,7.400
08/06/2023 00:18:08.934,7.300
08/06/2023 00:18:09.944,7.500
08/06/2023 00:18:10.956,7.400
08/06/2023 00:18:11.976,7.400
08/06/2023 00:18:12.990,7.400
08/06/2023 00:18:14.002,7.500
08/06/2023 00:18:15.013,7.500
08/06/2023 00:18:16.026,7.400
08/06/2023 00:18:17.037,7.400
08/06/2023 00:18:18.060,7.500
08/06/2023 00:18:19.072,7.500
08/06/2023 00:18:20.091,7.600
08/06/2023 00:18:21.107,7.400
08/06/2023 00:18:22.117,7.400
08/06/2023 00:18:23.132,7.500
08/06/2023 00:18:24.148,7.500
08/06/2023 00:18:25.164,7.400
08/06/2023 00:18:26.186,7.400
08/06/2023 00:18:27.212,7.500
08/06/2023 00:18:28.229,7.500
08/06/2023 00:18:29.241,7.400
08/06/2023 00:18:30.252,7.500
08/06/2023 00:18:31.262,7.400
08/06/2023 00:18:32.272,7.500
08/06/2023 00:18:33.282,7.400
08/06/2023 00:18:34.290,7.500
08/06/2023 00:18:35.314,7.400
08/06/2023 00:18:36.336,7.400
08/06/2023 00:18:37.347,7.400
08/06/2023 00:18:38.372,7.400
08/06/2023 00:18:39.394,7.400
08/06/2023 00:18:40.408,7.500
08/06/2023 00:18:41.419,7.500
08/06/2023 00:18:42.439,7.500
08/06/2023 00:18:43.449,7.400
08/06/2023 00:18:44.462,7.400
08/06/2023 00:18:45.483,7.500
08/06/2023 00:18:46.502,7.400
08/06/2023 00:18:47.522,7.500
08/06/2023 00:18:48.531,7.400
08/06/2023 00:18:49.541,7.500
08/06/2023 00:18:50.561,7.400
08/06/2023 00:18:51.581,7.400
08/06/2023 00:18:52.598,7.500
08/06/2023 00:18:53.608,7.600
08/06/2023 00:18:54.620,7.600
08/06/2023 00:18:55.641,7.400
08/06/2023 00:18:56.662,7.400
08/06/2023 00:18:57.674,7.400
08/06/2023 00:18:58.687,7.500
08/06/2023 00:18:59.708,7.500
08/06/2023 00:19:00.718,7.600
08/06/2023 00:19:01.730,7.400
08/06/2023 00:19:02.751,7.500
08/06/2023 00:19:03.765,7.400
08/06/2023 00:19:04.785,7.600
08/06/2023 00:19:05.795,7.500
08/06/2023 00:19:06.803,7.500
08/06/2023 00:19:07.812,7.500
08/06/2023 00:19:08.833,7.500
08/06/2023 00:19:09.855,7.400
08/06/2023 00:19:10.862,7.500
08/06/2023 00:19:11.870,7.500
08/06/2023 00:19:12.885,7.400
08/06/2023 00:19:13.906,7.300
08/06/2023 00:19:14.926,7.400
08/06/2023 00:19:15.950,7.400
08/06/2023 00:19:16.960,7.400
08/06/2023 00:19:17.972,7.500
08/06/2023 00:19:18.994,7.600
08/06/2023 00:19:20.015,7.500
08/06/2023 00:19:21.037,7.500
08/06/2023 00:19:22.047,7.600
08/06/2023 00:19:23.071,7.400
08/06/2023 00:19:24.093,7.500
08/06/2023 00:19:25.119,7.400
08/06/2023 00:19:26.154,7.500
08/06/2023 00:19:27.174,7.400
08/06/2023 00:19:28.188,7.500
08/06/2023 00:19:29.197,7.500
08/06/2023 00:19:30.218,7.500
08/06/2023 00:19:31.230,7.400
08/06/2023 00:19:32.245,7.400
08/06/2023 00:19:33.256,7.500
08/06/2023 00:19:34.271,7.500
08/06/2023 00:19:35.303,7.500
08/06/2023 00:19:36.317,7.500
08/06/2023 00:19:37.340,7.400
08/06/2023 00:19:38.360,7.500
08/06/2023 00:19:39.374,7.500
08/06/2023 00:19:40.392,7.500
08/06/2023 00:19:41.414,7.500
08/06/2023 00:19:42.440,7.400
08/06/2023 00:19:43.459,7.400
08/06/2023 00:19:44.469,7.400
08/06/2023 00:19:45.497,7.400
08/06/2023 00:19:46.511,7.400
08/06/2023 00:19:47.535,7.500
08/06/2023 00:19:48.545,7.500
08/06/2023 00:19:49.561,7.400
08/06/2023 00:19:50.593,7.500
08/06/2023 00:19:51.614,7.500
08/06/2023 00:19:52.623,7.600
08/06/2023 00:19:53.638,7.500
08/06/2023 00:19:54.655,7.500
08/06/2023 00:19:55.675,7.500
08/06/2023 00:19:56.686,7.400
08/06/2023 00:19:57.696,7.500
08/06/2023 00:19:58.725,7.600
08/06/2023 00:19:59.743,7.500
08/06/2023 00:20:00.753,7.400
08/06/2023 00:20:01.776,7.400
08/06/2023 00:20:02.800,7.400
08/06/2023 00:20:03.822,7.500
08/06/2023 00:20:04.844,7.400
08/06/2023 00:20:05.870,7.500
08/06/2023 00:20:06.881,7.400
08/06/2023 00:20:07.903,7.400
08/06/2023 00:20:08.920,7.600
08/06/2023 00:20:09.928,7.500
08/06/2023 00:20:10.937,7.400
08/06/2023 00:20:11.948,7.500
08/06/2023 00:20:12.959,7.500
08/06/2023 00:20:13.968,7.500
08/06/2023 00:20:14.984,7.400
08/06/2023 00:20:16.006,7.400
08/06/2023 00:20:17.027,7.500
08/06/2023 00:20:18.039,7.500
08/06/2023 00:20:19.053,7.400
08/06/2023 00:20:20.066,7.500
08/06/2023 00:20:21.077,7.500
08/06/2023 00:20:22.087,7.500
08/06/2023 00:20:23.098,7.400
08/06/2023 00:20:24.113,7.400
08/06/2023 00:20:25.122,7.600
08/06/2023 00:20:26.134,7.600
08/06/2023 00:20:27.160,7.500
08/06/2023 00:20:28.169,7.500
08/06/2023 00:20:29.180,7.400
08/06/2023 00:20:30.189,7.400
08/06/2023 00:20:31.211,7.500
08/06/2023 00:20:32.229,7.400
08/06/2023 00:20:33.251,7.500
08/06/2023 00:20:34.264,7.600
08/06/2023 00:20:35.285,7.500
08/06/2023 00:20:36.303,7.400
08/06/2023 00:20:37.325,7.400
08/06/2023 00:20:38.347,7.400
08/06/2023 00:20:39.355,7.400
08/06/2023 00:20:40.384,7.500
08/06/2023 00:20:41.407,7.400
08/06/2023 00:20:42.416,7.500
08/06/2023 00:20:43.433,7.500
08/06/2023 00:20:44.465,7.500
08/06/2023 00:20:45.487,7.500
08/06/2023 00:20:46.509,7.400
08/06/2023 00:20:47.530,7.400
08/06/2023 00:20:48.542,7.400
08/06/2023 00:20:49.554,7.400
08/06/2023 00:20:50.573,7.500
08/06/2023 00:20:51.587,7.500
08/06/2023 00:20:52.606,7.400
08/06/2023 00:20:53.618,7.500
08/06/2023 00:20:54.629,7.400
08/06/2023 00:20:55.653,7.500
08/06/2023 00:20:56.665,7.500
08/06/2023 00:20:57.675,7.400
08/06/2023 00:20:58.698,7.500
08/06/2023 00:20:59.723,7.400
08/06/2023 00:21:00.747,7.600
08/06/2023 00:21:01.756,7.500
08/06/2023 00:21:02.767,7.400
08/06/2023 00:21:03.789,7.500
08/06/2023 00:21:04.813,7.500
08/06/2023 00:21:05.837,7.500
08/06/2023 00:21:06.859,7.500
08/06/2023 00:21:07.883,7.500
08/06/2023 00:21:08.892,7.500
08/06/2023 00:21:09.911,7.400
08/06/2023 00:21:10.921,7.600
08/06/2023 00:21:11.949,7.400
08/06/2023 00:21:12.972,7.400
08/06/2023 00:21:13.982,7.400
08/06/2023 00:21:15.003,7.400
08/06/2023 00:21:16.027,7.400
08/06/2023 00:21:17.038,7.400
08/06/2023 00:21:18.048,7.400
08/06/2023 00:21:19.061,7.600
08/06/2023 00:21:20.073,7.500
08/06/2023 00:21:21.085,7.500
08/06/2023 00:21:22.107,7.500
08/06/2023 00:21:23.122,7.400
08/06/2023 00:21:24.142,7.300
08/06/2023 00:21:25.163,7.500
08/06/2023 00:21:26.185,7.600
08/06/2023 00:21:27.194,7.600
08/06/2023 00:21:28.202,7.500
08/06/2023 00:21:29.210,7.400
08/06/2023 00:21:30.232,7.500
08/06/2023 00:21:31.255,7.500
08/06/2023 00:21:32.268,7.500
08/06/2023 00:21:33.277,7.500
08/06/2023 00:21:34.300,7.400
08/06/2023 00:21:35.322,7.500
08/06/2023 00:21:36.330,7.500
08/06/2023 00:21:37.360,7.400
08/06/2023 00:21:38.374,7.500
08/06/2023 00:21:39.393,7.400
08/06/2023 00:21:40.411,7.400
08/06/2023 00:21:41.438,7.500
08/06/2023 00:21:42.456,7.400
08/06/2023 00:21:43.472,7.500
08/06/2023 00:21:44.487,7.500
08/06/2023 00:21:45.518,7.300
08/06/2023 00:21:46.540,7.400
08/06/2023 00:21:47.558,7.500
08/06/2023 00:21:48.586,7.500
08/06/2023 00:21:49.598,7.600
08/06/2023 00:21:50.628,7.500
08/06/2023 00:21:51.647,7.500
08/06/2023 00:21:52.658,7.500
08/06/2023 00:21:53.668,7.400
08/06/2023 00:21:54.678,7.500
08/06/2023 00:21:55.701,7.500
08/06/2023 00:21:56.712,7.400
08/06/2023 00:21:57.722,7.500
08/06/2023 00:21:58.743,7.500
08/06/2023 00:21:59.767,7.400
08/06/2023 00:22:00.789,7.500
08/06/2023 00:22:01.797,7.400
08/06/2023 00:22:02.809,7.500
08/06/2023 00:22:03.822,7.400
08/06/2023 00:22:04.831,7.600
08/06/2023 00:22:05.842,7.500
08/06/2023 00:22:06.871,7.400
08/06/2023 00:22:07.896,7.500
08/06/2023 00:22:08.921,7.500
08/06/2023 00:22:09.930,7.400
08/06/2023 00:22:10.952,7.500
08/06/2023 00:22:11.974,7.500
08/06/2023 00:22:12.985,7.400
08/06/2023 00:22:13.998,7.400
08/06/2023 00:22:15.011,7.400
08/06/2023 00:22:16.019,7.500
08/06/2023 00:22:17.039,7.400
08/06/2023 00:22:18.061,7.500
08/06/2023 00:22:19.070,7.500
08/06/2023 00:22:20.079,7.400
08/06/2023 00:22:21.103,7.400
08/06/2023 00:22:22.112,7.500
08/06/2023 00:22:23.128,7.500
08/06/2023 00:22:24.149,7.400
08/06/2023 00:22:25.158,7.400
08/06/2023 00:22:26.184,7.500
08/06/2023 00:22:27.205,7.500
08/06/2023 00:22:28.214,7.500
08/06/2023 00:22:29.236,7.500
08/06/2023 00:22:30.244,7.600
08/06/2023 00:22:31.257,7.500
08/06/2023 00:22:32.266,7.400
08/06/2023 00:22:33.289,7.400
08/06/2023 00:22:34.312,7.500
08/06/2023 00:22:35.320,7.400
08/06/2023 00:22:36.330,7.400
08/06/2023 00:22:37.342,7.400
08/06/2023 00:22:38.358,7.500
08/06/2023 00:22:39.375,7.400
08/06/2023 00:22:40.384,7.400
08/06/2023 00:22:41.406,7.500
08/06/2023 00:22:42.422,7.500
08/06/2023 00:22:43.449,7.500
08/06/2023 00:22:44.467,7.400
08/06/2023 00:22:45.494,7.300
08/06/2023 00:22:46.511,7.500
08/06/2023 00:22:47.540,7.500
08/06/2023 00:22:48.561,7.400
08/06/2023 00:22:49.583,7.500
08/06/2023 00:22:50.593,7.400
08/06/2023 00:22:51.629,7.400
08/06/2023 00:22:52.657,7.500
08/06/2023 00:22:53.672,7.500
08/06/2023 00:22:54.692,7.400
08/06/2023 00:22:55.713,7.400
08/06/2023 00:22:56.725,7.500
08/06/2023 00:22:57.741,7.500
08/06/2023 00:22:58.750,7.500
08/06/2023 00:22:59.760,7.400
08/06/2023 00:23:00.780,7.500
08/06/2023 00:23:01.789,7.400
08/06/2023 00:23:02.804,7.400
08/06/2023 00:23:03.841,7.500
08/06/2023 00:23:04.853,7.500
08/06/2023 00:23:05.869,7.400
08/06/2023 00:23:06.877,7.400
08/06/2023 00:23:07.891,7.500
08/06/2023 00:23:08.912,7.400
08/06/2023 00:23:09.923,7.500
08/06/2023 00:23:10.939,7.500
08/06/2023 00:23:11.964,7.400
08/06/2023 00:23:12.972,7.500
08/06/2023 00:23:13.987,7.500
08/06/2023 00:23:14.997,7.400
08/06/2023 00:23:16.005,7.500
08/06/2023 00:23:17.015,7.500
08/06/2023 00:23:18.027,7.500
08/06/2023 00:23:19.039,7.400
08/06/2023 00:23:20.055,7.500
08/06/2023 00:23:21.077,7.500
08/06/2023 00:23:22.089,7.400
08/06/2023 00:23:23.098,7.400
08/06/2023 00:23:24.113,7.500
08/06/2023 00:23:25.120,7.500
08/06/2023 00:23:26.137,7.500
08/06/2023 00:23:27.159,7.500
08/06/2023 00:23:28.168,7.600
08/06/2023 00:23:29.190,7.500
08/06/2023 00:23:30.212,7.400
08/06/2023 00:23:31.221,7.400
08/06/2023 00:23:32.242,7.400
08/06/2023 00:23:33.258,7.500
08/06/2023 00:23:34.272,7.500
08/06/2023 00:23:35.295,7.500
08/06/2023 00:23:36.318,7.500
08/06/2023 00:23:37.338,7.500
08/06/2023 00:23:38.350,7.500
08/06/2023 00:23:39.358,7.400
08/06/2023 00:23:40.368,7.500
08/06/2023 00:23:41.378,7.500
08/06/2023 00:23:42.418,7.500
08/06/2023 00:23:43.441,7.500
08/06/2023 00:23:44.449,7.500
08/06/2023 00:23:45.460,7.400
08/06/2023 00:23:46.484,7.500
08/06/2023 00:23:47.496,7.500
08/06/2023 00:23:48.504,7.500
08/06/2023 00:23:49.514,7.500
08/06/2023 00:23:50.526,7.500
08/06/2023 00:23:51.540,7.600
08/06/2023 00:23:52.565,7.500
08/06/2023 00:23:53.577,7.400
08/06/2023 00:23:54.585,7.400
08/06/2023 00:23:55.596,7.500
08/06/2023 00:23:56.605,7.400
08/06/2023 00:23:57.626,7.500
08/06/2023 00:23:58.635,7.500
08/06/2023 00:23:59.655,7.500
08/06/2023 00:24:00.664,7.500
08/06/2023 00:24:01.673,7.500
08/06/2023 00:24:02.688,7.400
08/06/2023 00:24:03.711,7.600
08/06/2023 00:24:04.733,7.500
08/06/2023 00:24:05.756,7.500
08/06/2023 00:24:06.780,7.500
08/06/2023 00:24:07.802,7.500
08/06/2023 00:24:08.810,7.500
08/06/2023 00:24:09.828,7.400
08/06/2023 00:24:10.844,7.400
08/06/2023 00:24:11.851,7.600
08/06/2023 00:24:12.863,7.400
08/06/2023 00:24:13.876,7.500
08/06/2023 00:24:14.887,7.500
08/06/2023 00:24:15.902,7.500
08/06/2023 00:24:16.912,7.400
08/06/2023 00:24:17.921,7.400
08/06/2023 00:24:18.949,7.500
08/06/2023 00:24:19.970,7.500
08/06/2023 00:24:20.991,7.600
08/06/2023 00:24:22.012,7.400
08/06/2023 00:24:23.020,7.600
08/06/2023 00:24:24.032,7.400
08/06/2023 00:24:25.043,7.400
08/06/2023 00:24:26.052,7.400
08/06/2023 00:24:27.076,7.400
08/06/2023 00:24:28.097,7.400
08/06/2023 00:24:29.121,7.500
08/06/2023 00:24:30.133,7.400
08/06/2023 00:24:31.144,7.500
08/06/2023 00:24:32.171,7.600
08/06/2023 00:24:33.181,7.500
08/06/2023 00:24:34.190,7.500
08/06/2023 00:24:35.213,7.400
08/06/2023 00:24:36.221,7.400
