'EPIC SiO.PID.wOP Log File

'Date,SiO.PID.wOP
08/06/2023 00:12:26.262,9.800
08/06/2023 00:12:27.272,9.700
08/06/2023 00:12:28.285,9.700
08/06/2023 00:12:29.299,9.700
08/06/2023 00:12:30.320,9.700
08/06/2023 00:12:31.330,9.800
08/06/2023 00:12:32.345,9.800
08/06/2023 00:12:33.363,9.800
08/06/2023 00:12:34.373,9.800
08/06/2023 00:12:35.384,9.800
08/06/2023 00:12:36.405,9.800
08/06/2023 00:12:37.426,9.800
08/06/2023 00:12:38.446,9.700
08/06/2023 00:12:39.467,9.800
08/06/2023 00:12:40.488,9.700
08/06/2023 00:12:41.510,9.700
08/06/2023 00:12:42.520,9.800
08/06/2023 00:12:43.542,9.800
08/06/2023 00:12:44.556,9.800
08/06/2023 00:12:45.567,9.800
08/06/2023 00:12:46.592,9.700
08/06/2023 00:12:47.605,9.800
08/06/2023 00:12:48.621,9.800
08/06/2023 00:12:49.643,9.700
08/06/2023 00:12:50.663,9.800
08/06/2023 00:12:51.675,9.800
08/06/2023 00:12:52.704,9.800
08/06/2023 00:12:53.725,9.700
08/06/2023 00:12:54.755,9.800
08/06/2023 00:12:55.770,9.800
08/06/2023 00:12:56.793,9.800
08/06/2023 00:12:57.802,9.800
08/06/2023 00:12:58.811,9.800
08/06/2023 00:12:59.831,9.800
08/06/2023 00:13:00.847,9.700
08/06/2023 00:13:01.865,9.800
08/06/2023 00:13:02.887,9.800
08/06/2023 00:13:03.899,9.800
08/06/2023 00:13:04.922,9.800
08/06/2023 00:13:05.933,9.700
08/06/2023 00:13:06.956,9.800
08/06/2023 00:13:07.965,9.800
08/06/2023 00:13:08.983,9.800
08/06/2023 00:13:09.991,9.800
08/06/2023 00:13:11.002,9.800
08/06/2023 00:13:12.025,9.800
08/06/2023 00:13:13.038,9.800
08/06/2023 00:13:14.063,9.800
08/06/2023 00:13:15.091,9.800
08/06/2023 00:13:16.100,9.700
08/06/2023 00:13:17.110,9.700
08/06/2023 00:13:18.119,9.700
08/06/2023 00:13:19.150,9.800
08/06/2023 00:13:20.168,9.800
08/06/2023 00:13:21.182,9.800
08/06/2023 00:13:22.205,9.700
08/06/2023 00:13:23.217,9.800
08/06/2023 00:13:24.230,9.800
08/06/2023 00:13:25.255,9.800
08/06/2023 00:13:26.278,9.700
08/06/2023 00:13:27.286,9.800
08/06/2023 00:13:28.297,9.800
08/06/2023 00:13:29.306,9.700
08/06/2023 00:13:30.319,9.700
08/06/2023 00:13:31.333,9.700
08/06/2023 00:13:32.354,9.800
08/06/2023 00:13:33.364,9.700
08/06/2023 00:13:34.386,9.800
08/06/2023 00:13:35.409,9.700
08/06/2023 00:13:36.421,9.700
08/06/2023 00:13:37.434,9.700
08/06/2023 00:13:38.443,9.800
08/06/2023 00:13:39.462,9.800
08/06/2023 00:13:40.475,9.800
08/06/2023 00:13:41.483,9.800
08/06/2023 00:13:42.506,9.800
08/06/2023 00:13:43.519,9.800
08/06/2023 00:13:44.542,9.700
08/06/2023 00:13:45.556,9.800
08/06/2023 00:13:46.583,9.800
08/06/2023 00:13:47.593,9.800
08/06/2023 00:13:48.602,9.800
08/06/2023 00:13:49.611,9.800
08/06/2023 00:13:50.634,9.800
08/06/2023 00:13:51.645,9.800
08/06/2023 00:13:52.657,9.700
08/06/2023 00:13:53.680,9.800
08/06/2023 00:13:54.693,9.800
08/06/2023 00:13:55.703,9.700
08/06/2023 00:13:56.721,9.700
08/06/2023 00:13:57.732,9.800
08/06/2023 00:13:58.752,9.700
08/06/2023 00:13:59.776,9.700
08/06/2023 00:14:00.799,9.700
08/06/2023 00:14:01.822,9.700
08/06/2023 00:14:02.840,9.700
08/06/2023 00:14:03.862,9.800
08/06/2023 00:14:04.875,9.700
08/06/2023 00:14:05.883,9.700
08/06/2023 00:14:06.914,9.700
08/06/2023 00:14:07.931,9.700
08/06/2023 00:14:08.944,9.700
08/06/2023 00:14:09.973,9.700
08/06/2023 00:14:10.993,9.700
08/06/2023 00:14:12.005,9.700
08/06/2023 00:14:13.025,9.700
08/06/2023 00:14:14.045,9.700
08/06/2023 00:14:15.057,9.700
08/06/2023 00:14:16.091,9.700
08/06/2023 00:14:17.115,9.700
08/06/2023 00:14:18.130,9.700
08/06/2023 00:14:19.145,9.800
08/06/2023 00:14:20.176,9.700
08/06/2023 00:14:21.192,9.700
08/06/2023 00:14:22.215,9.700
08/06/2023 00:14:23.225,9.800
08/06/2023 00:14:24.259,9.700
08/06/2023 00:14:25.274,9.700
08/06/2023 00:14:26.302,9.700
08/06/2023 00:14:27.321,9.800
08/06/2023 00:14:28.330,9.700
08/06/2023 00:14:29.355,9.700
08/06/2023 00:14:30.365,9.700
08/06/2023 00:14:31.375,9.800
08/06/2023 00:14:32.387,9.800
08/06/2023 00:14:33.412,9.800
08/06/2023 00:14:34.420,9.800
08/06/2023 00:14:35.430,9.800
08/06/2023 00:14:36.454,9.800
08/06/2023 00:14:37.474,9.800
08/06/2023 00:14:38.485,9.800
08/06/2023 00:14:39.493,9.700
08/06/2023 00:14:40.505,9.800
08/06/2023 00:14:41.519,9.800
08/06/2023 00:14:42.541,9.700
08/06/2023 00:14:43.554,9.800
08/06/2023 00:14:44.575,9.800
08/06/2023 00:14:45.584,9.800
08/06/2023 00:14:46.607,9.800
08/06/2023 00:14:47.615,9.800
08/06/2023 00:14:48.632,9.700
08/06/2023 00:14:49.646,9.800
08/06/2023 00:14:50.655,9.800
08/06/2023 00:14:51.679,9.800
08/06/2023 00:14:52.687,9.800
08/06/2023 00:14:53.706,9.800
08/06/2023 00:14:54.721,9.700
08/06/2023 00:14:55.742,9.700
08/06/2023 00:14:56.754,9.700
08/06/2023 00:14:57.766,9.800
08/06/2023 00:14:58.778,9.700
08/06/2023 00:14:59.787,9.700
08/06/2023 00:15:00.796,9.700
08/06/2023 00:15:01.807,9.700
08/06/2023 00:15:02.835,9.700
08/06/2023 00:15:03.846,9.800
08/06/2023 00:15:04.863,9.700
08/06/2023 00:15:05.880,9.800
08/06/2023 00:15:06.900,9.800
08/06/2023 00:15:07.909,9.700
08/06/2023 00:15:08.926,9.700
08/06/2023 00:15:09.937,9.700
08/06/2023 00:15:10.961,9.800
08/06/2023 00:15:11.984,9.800
08/06/2023 00:15:12.993,9.800
08/06/2023 00:15:14.001,9.800
08/06/2023 00:15:15.010,9.700
08/06/2023 00:15:16.021,9.800
08/06/2023 00:15:17.042,9.700
08/06/2023 00:15:18.055,9.700
08/06/2023 00:15:19.078,9.700
08/06/2023 00:15:20.099,9.700
08/06/2023 00:15:21.124,9.700
08/06/2023 00:15:22.146,9.700
08/06/2023 00:15:23.168,9.700
08/06/2023 00:15:24.178,9.700
08/06/2023 00:15:25.201,9.800
08/06/2023 00:15:26.222,9.700
08/06/2023 00:15:27.243,9.800
08/06/2023 00:15:28.268,9.700
08/06/2023 00:15:29.297,9.700
08/06/2023 00:15:30.312,9.800
08/06/2023 00:15:31.325,9.700
08/06/2023 00:15:32.358,9.700
08/06/2023 00:15:33.374,9.700
08/06/2023 00:15:34.387,9.800
08/06/2023 00:15:35.397,9.800
08/06/2023 00:15:36.417,9.700
08/06/2023 00:15:37.434,9.700
08/06/2023 00:15:38.457,9.700
08/06/2023 00:15:39.480,9.800
08/06/2023 00:15:40.489,9.700
08/06/2023 00:15:41.499,9.700
08/06/2023 00:15:42.525,9.700
08/06/2023 00:15:43.534,9.700
08/06/2023 00:15:44.548,9.700
08/06/2023 00:15:45.560,9.800
08/06/2023 00:15:46.582,9.800
08/06/2023 00:15:47.604,9.800
08/06/2023 00:15:48.612,9.800
08/06/2023 00:15:49.637,9.800
08/06/2023 00:15:50.657,9.800
08/06/2023 00:15:51.679,9.700
08/06/2023 00:15:52.691,9.800
08/06/2023 00:15:53.699,9.800
08/06/2023 00:15:54.721,9.800
08/06/2023 00:15:55.731,9.700
08/06/2023 00:15:56.743,9.700
08/06/2023 00:15:57.768,9.800
08/06/2023 00:15:58.788,9.700
08/06/2023 00:15:59.811,9.700
08/06/2023 00:16:00.819,9.700
08/06/2023 00:16:01.832,9.800
08/06/2023 00:16:02.844,9.800
08/06/2023 00:16:03.853,9.800
08/06/2023 00:16:04.868,9.800
08/06/2023 00:16:05.889,9.800
08/06/2023 00:16:06.899,9.700
08/06/2023 00:16:07.915,9.800
08/06/2023 00:16:08.931,9.700
08/06/2023 00:16:09.962,9.700
08/06/2023 00:16:10.977,9.800
08/06/2023 00:16:11.987,9.800
08/06/2023 00:16:13.004,9.700
08/06/2023 00:16:14.031,9.800
08/06/2023 00:16:15.049,9.800
08/06/2023 00:16:16.056,9.800
08/06/2023 00:16:17.066,9.800
08/06/2023 00:16:18.074,9.800
08/06/2023 00:16:19.084,9.800
08/06/2023 00:16:20.098,9.800
08/06/2023 00:16:21.107,9.800
08/06/2023 00:16:22.119,9.700
08/06/2023 00:16:23.130,9.800
08/06/2023 00:16:24.152,9.800
08/06/2023 00:16:25.169,9.800
08/06/2023 00:16:26.180,9.800
08/06/2023 00:16:27.188,9.800
08/06/2023 00:16:28.210,9.700
08/06/2023 00:16:29.232,9.700
08/06/2023 00:16:30.240,9.700
08/06/2023 00:16:31.250,9.700
08/06/2023 00:16:32.272,9.700
08/06/2023 00:16:33.293,9.700
08/06/2023 00:16:34.304,9.700
08/06/2023 00:16:35.341,9.700
08/06/2023 00:16:36.352,9.700
08/06/2023 00:16:37.360,9.700
08/06/2023 00:16:38.369,9.700
08/06/2023 00:16:39.381,9.700
08/06/2023 00:16:40.391,9.800
08/06/2023 00:16:41.406,9.800
08/06/2023 00:16:42.429,9.800
08/06/2023 00:16:43.458,9.800
08/06/2023 00:16:44.486,9.800
08/06/2023 00:16:45.509,9.800
08/06/2023 00:16:46.532,9.800
08/06/2023 00:16:47.551,9.800
08/06/2023 00:16:48.559,9.700
08/06/2023 00:16:49.569,9.800
08/06/2023 00:16:50.578,9.800
08/06/2023 00:16:51.589,9.800
08/06/2023 00:16:52.598,9.700
08/06/2023 00:16:53.623,9.800
08/06/2023 00:16:54.632,9.800
08/06/2023 00:16:55.640,9.800
08/06/2023 00:16:56.651,9.700
08/06/2023 00:16:57.663,9.700
08/06/2023 00:16:58.688,9.700
08/06/2023 00:16:59.700,9.700
08/06/2023 00:17:00.709,9.800
08/06/2023 00:17:01.729,9.800
08/06/2023 00:17:02.737,9.700
08/06/2023 00:17:03.757,9.700
08/06/2023 00:17:04.773,9.800
08/06/2023 00:17:05.790,9.700
08/06/2023 00:17:06.814,9.700
08/06/2023 00:17:07.825,9.700
08/06/2023 00:17:08.837,9.700
08/06/2023 00:17:09.849,9.700
08/06/2023 00:17:10.872,9.800
08/06/2023 00:17:11.893,9.800
08/06/2023 00:17:12.915,9.800
08/06/2023 00:17:13.925,9.700
08/06/2023 00:17:14.933,9.800
08/06/2023 00:17:15.952,9.700
08/06/2023 00:17:16.968,9.700
08/06/2023 00:17:17.990,9.800
08/06/2023 00:17:19.001,9.700
08/06/2023 00:17:20.023,9.700
08/06/2023 00:17:21.034,9.700
08/06/2023 00:17:22.059,9.800
08/06/2023 00:17:23.079,9.700
08/06/2023 00:17:24.099,9.700
08/06/2023 00:17:25.130,9.700
08/06/2023 00:17:26.154,9.700
08/06/2023 00:17:27.175,9.700
08/06/2023 00:17:28.196,9.700
08/06/2023 00:17:29.218,9.800
08/06/2023 00:17:30.227,9.700
08/06/2023 00:17:31.249,9.700
08/06/2023 00:17:32.260,9.800
08/06/2023 00:17:33.282,9.700
08/06/2023 00:17:34.296,9.800
08/06/2023 00:17:35.317,9.700
08/06/2023 00:17:36.331,9.700
08/06/2023 00:17:37.352,9.700
08/06/2023 00:17:38.364,9.700
08/06/2023 00:17:39.374,9.800
08/06/2023 00:17:40.383,9.700
08/06/2023 00:17:41.405,9.800
08/06/2023 00:17:42.434,9.700
08/06/2023 00:17:43.453,9.800
08/06/2023 00:17:44.472,9.700
08/06/2023 00:17:45.495,9.800
08/06/2023 00:17:46.517,9.700
08/06/2023 00:17:47.530,9.800
08/06/2023 00:17:48.556,9.700
08/06/2023 00:17:49.576,9.700
08/06/2023 00:17:50.588,9.700
08/06/2023 00:17:51.609,9.700
08/06/2023 00:17:52.639,9.700
08/06/2023 00:17:53.653,9.800
08/06/2023 00:17:54.672,9.700
08/06/2023 00:17:55.687,9.700
08/06/2023 00:17:56.715,9.800
08/06/2023 00:17:57.736,9.800
08/06/2023 00:17:58.755,9.800
08/06/2023 00:17:59.776,9.700
08/06/2023 00:18:00.798,9.700
08/06/2023 00:18:01.815,9.700
08/06/2023 00:18:02.836,9.800
08/06/2023 00:18:03.853,9.800
08/06/2023 00:18:04.864,9.800
08/06/2023 00:18:05.881,9.700
08/06/2023 00:18:06.901,9.800
08/06/2023 00:18:07.912,9.800
08/06/2023 00:18:08.935,9.800
08/06/2023 00:18:09.945,9.800
08/06/2023 00:18:10.957,9.700
08/06/2023 00:18:11.977,9.700
08/06/2023 00:18:12.991,9.800
08/06/2023 00:18:14.002,9.800
08/06/2023 00:18:15.013,9.700
08/06/2023 00:18:16.027,9.700
08/06/2023 00:18:17.038,9.700
08/06/2023 00:18:18.061,9.800
08/06/2023 00:18:19.073,9.800
08/06/2023 00:18:20.092,9.700
08/06/2023 00:18:21.108,9.700
08/06/2023 00:18:22.117,9.800
08/06/2023 00:18:23.133,9.800
08/06/2023 00:18:24.148,9.700
08/06/2023 00:18:25.165,9.800
08/06/2023 00:18:26.187,9.800
08/06/2023 00:18:27.212,9.800
08/06/2023 00:18:28.230,9.700
08/06/2023 00:18:29.242,9.700
08/06/2023 00:18:30.253,9.700
08/06/2023 00:18:31.263,9.700
08/06/2023 00:18:32.272,9.700
08/06/2023 00:18:33.283,9.800
08/06/2023 00:18:34.291,9.800
08/06/2023 00:18:35.315,9.700
08/06/2023 00:18:36.337,9.700
08/06/2023 00:18:37.348,9.800
08/06/2023 00:18:38.373,9.800
08/06/2023 00:18:39.395,9.800
08/06/2023 00:18:40.408,9.700
08/06/2023 00:18:41.420,9.800
08/06/2023 00:18:42.439,9.800
08/06/2023 00:18:43.450,9.800
08/06/2023 00:18:44.463,9.700
08/06/2023 00:18:45.484,9.800
08/06/2023 00:18:46.503,9.800
08/06/2023 00:18:47.523,9.800
08/06/2023 00:18:48.532,9.700
08/06/2023 00:18:49.542,9.800
08/06/2023 00:18:50.562,9.800
08/06/2023 00:18:51.582,9.700
08/06/2023 00:18:52.599,9.800
08/06/2023 00:18:53.609,9.700
08/06/2023 00:18:54.620,9.700
08/06/2023 00:18:55.642,9.700
08/06/2023 00:18:56.663,9.700
08/06/2023 00:18:57.675,9.700
08/06/2023 00:18:58.687,9.800
08/06/2023 00:18:59.708,9.800
08/06/2023 00:19:00.719,9.700
08/06/2023 00:19:01.731,9.800
08/06/2023 00:19:02.752,9.700
08/06/2023 00:19:03.766,9.700
08/06/2023 00:19:04.786,9.700
08/06/2023 00:19:05.795,9.700
08/06/2023 00:19:06.804,9.700
08/06/2023 00:19:07.813,9.700
08/06/2023 00:19:08.833,9.800
08/06/2023 00:19:09.855,9.800
08/06/2023 00:19:10.863,9.800
08/06/2023 00:19:11.871,9.800
08/06/2023 00:19:12.886,9.800
08/06/2023 00:19:13.906,9.700
08/06/2023 00:19:14.927,9.700
08/06/2023 00:19:15.950,9.800
08/06/2023 00:19:16.960,9.700
08/06/2023 00:19:17.972,9.700
08/06/2023 00:19:18.994,9.700
08/06/2023 00:19:20.016,9.800
08/06/2023 00:19:21.038,9.700
08/06/2023 00:19:22.048,9.800
08/06/2023 00:19:23.072,9.800
08/06/2023 00:19:24.096,9.700
08/06/2023 00:19:25.120,9.700
08/06/2023 00:19:26.155,9.700
08/06/2023 00:19:27.174,9.700
08/06/2023 00:19:28.188,9.700
08/06/2023 00:19:29.198,9.800
08/06/2023 00:19:30.219,9.700
08/06/2023 00:19:31.230,9.800
08/06/2023 00:19:32.246,9.700
08/06/2023 00:19:33.256,9.700
08/06/2023 00:19:34.272,9.800
08/06/2023 00:19:35.303,9.700
08/06/2023 00:19:36.318,9.800
08/06/2023 00:19:37.340,9.800
08/06/2023 00:19:38.361,9.800
08/06/2023 00:19:39.375,9.800
08/06/2023 00:19:40.393,9.800
08/06/2023 00:19:41.414,9.700
08/06/2023 00:19:42.441,9.700
08/06/2023 00:19:43.459,9.800
08/06/2023 00:19:44.469,9.800
08/06/2023 00:19:45.497,9.800
08/06/2023 00:19:46.512,9.800
08/06/2023 00:19:47.536,9.700
08/06/2023 00:19:48.546,9.800
08/06/2023 00:19:49.562,9.800
08/06/2023 00:19:50.593,9.700
08/06/2023 00:19:51.615,9.800
08/06/2023 00:19:52.623,9.700
08/06/2023 00:19:53.639,9.700
08/06/2023 00:19:54.656,9.700
08/06/2023 00:19:55.676,9.800
08/06/2023 00:19:56.686,9.800
08/06/2023 00:19:57.697,9.700
08/06/2023 00:19:58.725,9.800
08/06/2023 00:19:59.744,9.700
08/06/2023 00:20:00.754,9.700
08/06/2023 00:20:01.777,9.700
08/06/2023 00:20:02.801,9.700
08/06/2023 00:20:03.822,9.700
08/06/2023 00:20:04.844,9.700
08/06/2023 00:20:05.870,9.700
08/06/2023 00:20:06.882,9.700
08/06/2023 00:20:07.904,9.800
08/06/2023 00:20:08.921,9.700
08/06/2023 00:20:09.929,9.700
08/06/2023 00:20:10.937,9.800
08/06/2023 00:20:11.948,9.700
08/06/2023 00:20:12.960,9.800
08/06/2023 00:20:13.969,9.700
08/06/2023 00:20:14.985,9.800
08/06/2023 00:20:16.007,9.700
08/06/2023 00:20:17.028,9.800
08/06/2023 00:20:18.039,9.800
08/06/2023 00:20:19.054,9.800
08/06/2023 00:20:20.067,9.800
08/06/2023 00:20:21.077,9.800
08/06/2023 00:20:22.087,9.700
08/06/2023 00:20:23.098,9.800
08/06/2023 00:20:24.113,9.700
08/06/2023 00:20:25.122,9.700
08/06/2023 00:20:26.135,9.700
08/06/2023 00:20:27.161,9.800
08/06/2023 00:20:28.170,9.700
08/06/2023 00:20:29.181,9.700
08/06/2023 00:20:30.190,9.700
08/06/2023 00:20:31.212,9.800
08/06/2023 00:20:32.229,9.800
08/06/2023 00:20:33.252,9.800
08/06/2023 00:20:34.265,9.800
08/06/2023 00:20:35.286,9.800
08/06/2023 00:20:36.303,9.800
08/06/2023 00:20:37.326,9.800
08/06/2023 00:20:38.348,9.800
08/06/2023 00:20:39.356,9.700
08/06/2023 00:20:40.385,9.800
08/06/2023 00:20:41.408,9.800
08/06/2023 00:20:42.417,9.800
08/06/2023 00:20:43.434,9.700
08/06/2023 00:20:44.466,9.700
08/06/2023 00:20:45.490,9.800
08/06/2023 00:20:46.510,9.700
08/06/2023 00:20:47.531,9.700
08/06/2023 00:20:48.543,9.800
08/06/2023 00:20:49.555,9.700
08/06/2023 00:20:50.574,9.700
08/06/2023 00:20:51.587,9.700
08/06/2023 00:20:52.606,9.700
08/06/2023 00:20:53.619,9.700
08/06/2023 00:20:54.629,9.800
08/06/2023 00:20:55.654,9.800
08/06/2023 00:20:56.665,9.700
08/06/2023 00:20:57.675,9.700
08/06/2023 00:20:58.698,9.800
08/06/2023 00:20:59.724,9.700
08/06/2023 00:21:00.748,9.700
08/06/2023 00:21:01.757,9.700
08/06/2023 00:21:02.767,9.800
08/06/2023 00:21:03.790,9.700
08/06/2023 00:21:04.814,9.700
08/06/2023 00:21:05.837,9.700
08/06/2023 00:21:06.860,9.800
08/06/2023 00:21:07.883,9.700
08/06/2023 00:21:08.892,9.700
08/06/2023 00:21:09.912,9.800
08/06/2023 00:21:10.923,9.700
08/06/2023 00:21:11.950,9.800
08/06/2023 00:21:12.973,9.800
08/06/2023 00:21:13.983,9.800
08/06/2023 00:21:15.004,9.800
08/06/2023 00:21:16.028,9.700
08/06/2023 00:21:17.038,9.800
08/06/2023 00:21:18.049,9.800
08/06/2023 00:21:19.061,9.800
08/06/2023 00:21:20.074,9.800
08/06/2023 00:21:21.085,9.800
08/06/2023 00:21:22.107,9.800
08/06/2023 00:21:23.122,9.800
08/06/2023 00:21:24.143,9.700
08/06/2023 00:21:25.164,9.700
08/06/2023 00:21:26.185,9.700
08/06/2023 00:21:27.195,9.700
08/06/2023 00:21:28.203,9.800
08/06/2023 00:21:29.211,9.800
08/06/2023 00:21:30.233,9.800
08/06/2023 00:21:31.256,9.700
08/06/2023 00:21:32.268,9.800
08/06/2023 00:21:33.278,9.800
08/06/2023 00:21:34.301,9.800
08/06/2023 00:21:35.323,9.700
08/06/2023 00:21:36.331,9.800
08/06/2023 00:21:37.361,9.700
08/06/2023 00:21:38.375,9.800
08/06/2023 00:21:39.394,9.800
08/06/2023 00:21:40.412,9.800
08/06/2023 00:21:41.439,9.700
08/06/2023 00:21:42.456,9.700
08/06/2023 00:21:43.473,9.700
08/06/2023 00:21:44.488,9.700
08/06/2023 00:21:45.519,9.700
08/06/2023 00:21:46.540,9.800
08/06/2023 00:21:47.559,9.700
08/06/2023 00:21:48.586,9.800
08/06/2023 00:21:49.599,9.700
08/06/2023 00:21:50.629,9.700
08/06/2023 00:21:51.648,9.800
08/06/2023 00:21:52.659,9.800
08/06/2023 00:21:53.669,9.800
08/06/2023 00:21:54.679,9.700
08/06/2023 00:21:55.702,9.700
08/06/2023 00:21:56.713,9.800
08/06/2023 00:21:57.722,9.700
08/06/2023 00:21:58.744,9.700
08/06/2023 00:21:59.767,9.700
08/06/2023 00:22:00.790,9.700
08/06/2023 00:22:01.798,9.700
08/06/2023 00:22:02.809,9.700
08/06/2023 00:22:03.823,9.700
08/06/2023 00:22:04.832,9.700
08/06/2023 00:22:05.843,9.700
08/06/2023 00:22:06.872,9.700
08/06/2023 00:22:07.897,9.800
08/06/2023 00:22:08.921,9.800
08/06/2023 00:22:09.930,9.700
08/06/2023 00:22:10.952,9.700
08/06/2023 00:22:11.975,9.800
08/06/2023 00:22:12.986,9.800
08/06/2023 00:22:13.999,9.700
08/06/2023 00:22:15.011,9.700
08/06/2023 00:22:16.020,9.700
08/06/2023 00:22:17.040,9.700
08/06/2023 00:22:18.062,9.800
08/06/2023 00:22:19.071,9.800
08/06/2023 00:22:20.079,9.700
08/06/2023 00:22:21.104,9.800
08/06/2023 00:22:22.113,9.700
08/06/2023 00:22:23.129,9.800
08/06/2023 00:22:24.150,9.800
08/06/2023 00:22:25.159,9.800
08/06/2023 00:22:26.184,9.800
08/06/2023 00:22:27.206,9.700
08/06/2023 00:22:28.215,9.800
08/06/2023 00:22:29.236,9.800
08/06/2023 00:22:30.245,9.700
08/06/2023 00:22:31.257,9.700
08/06/2023 00:22:32.266,9.800
08/06/2023 00:22:33.290,9.700
08/06/2023 00:22:34.313,9.700
08/06/2023 00:22:35.321,9.700
08/06/2023 00:22:36.331,9.800
08/06/2023 00:22:37.343,9.800
08/06/2023 00:22:38.359,9.700
08/06/2023 00:22:39.376,9.700
08/06/2023 00:22:40.385,9.700
08/06/2023 00:22:41.407,9.800
08/06/2023 00:22:42.422,9.800
08/06/2023 00:22:43.450,9.700
08/06/2023 00:22:44.468,9.800
08/06/2023 00:22:45.495,9.700
08/06/2023 00:22:46.512,9.700
08/06/2023 00:22:47.541,9.800
08/06/2023 00:22:48.562,9.700
08/06/2023 00:22:49.584,9.700
08/06/2023 00:22:50.593,9.800
08/06/2023 00:22:51.630,9.700
08/06/2023 00:22:52.658,9.700
08/06/2023 00:22:53.673,9.700
08/06/2023 00:22:54.693,9.700
08/06/2023 00:22:55.714,9.800
08/06/2023 00:22:56.725,9.700
08/06/2023 00:22:57.741,9.700
08/06/2023 00:22:58.750,9.700
08/06/2023 00:22:59.760,9.800
08/06/2023 00:23:00.781,9.800
08/06/2023 00:23:01.790,9.800
08/06/2023 00:23:02.805,9.800
08/06/2023 00:23:03.841,9.700
08/06/2023 00:23:04.854,9.700
08/06/2023 00:23:05.869,9.800
08/06/2023 00:23:06.877,9.700
08/06/2023 00:23:07.892,9.800
08/06/2023 00:23:08.912,9.700
08/06/2023 00:23:09.923,9.800
08/06/2023 00:23:10.940,9.800
08/06/2023 00:23:11.964,9.800
08/06/2023 00:23:12.972,9.800
08/06/2023 00:23:13.988,9.800
08/06/2023 00:23:14.998,9.700
08/06/2023 00:23:16.006,9.800
08/06/2023 00:23:17.015,9.800
08/06/2023 00:23:18.028,9.800
08/06/2023 00:23:19.040,9.800
08/06/2023 00:23:20.056,9.700
08/06/2023 00:23:21.078,9.800
08/06/2023 00:23:22.090,9.800
08/06/2023 00:23:23.099,9.800
08/06/2023 00:23:24.113,9.800
08/06/2023 00:23:25.121,9.800
08/06/2023 00:23:26.137,9.800
08/06/2023 00:23:27.160,9.800
08/06/2023 00:23:28.168,9.700
08/06/2023 00:23:29.191,9.700
08/06/2023 00:23:30.213,9.700
08/06/2023 00:23:31.221,9.800
08/06/2023 00:23:32.243,9.700
08/06/2023 00:23:33.259,9.700
08/06/2023 00:23:34.273,9.700
08/06/2023 00:23:35.296,9.700
08/06/2023 00:23:36.319,9.800
08/06/2023 00:23:37.338,9.700
08/06/2023 00:23:38.350,9.800
08/06/2023 00:23:39.359,9.700
08/06/2023 00:23:40.369,9.700
08/06/2023 00:23:41.381,9.700
08/06/2023 00:23:42.418,9.800
08/06/2023 00:23:43.441,9.800
08/06/2023 00:23:44.450,9.700
08/06/2023 00:23:45.460,9.800
08/06/2023 00:23:46.485,9.800
08/06/2023 00:23:47.497,9.700
08/06/2023 00:23:48.505,9.800
08/06/2023 00:23:49.514,9.800
08/06/2023 00:23:50.527,9.800
08/06/2023 00:23:51.540,9.800
08/06/2023 00:23:52.566,9.800
08/06/2023 00:23:53.578,9.800
08/06/2023 00:23:54.586,9.800
08/06/2023 00:23:55.596,9.700
08/06/2023 00:23:56.605,9.700
08/06/2023 00:23:57.627,9.800
08/06/2023 00:23:58.636,9.800
08/06/2023 00:23:59.656,9.800
08/06/2023 00:24:00.665,9.800
08/06/2023 00:24:01.674,9.800
08/06/2023 00:24:02.688,9.800
08/06/2023 00:24:03.711,9.800
08/06/2023 00:24:04.733,9.800
08/06/2023 00:24:05.756,9.800
08/06/2023 00:24:06.781,9.800
08/06/2023 00:24:07.802,9.800
08/06/2023 00:24:08.811,9.800
08/06/2023 00:24:09.829,9.800
08/06/2023 00:24:10.845,9.800
08/06/2023 00:24:11.852,9.800
08/06/2023 00:24:12.864,9.800
08/06/2023 00:24:13.877,9.800
08/06/2023 00:24:14.887,9.700
08/06/2023 00:24:15.902,9.800
08/06/2023 00:24:16.913,9.800
08/06/2023 00:24:17.922,9.700
08/06/2023 00:24:18.949,9.800
08/06/2023 00:24:19.971,9.800
08/06/2023 00:24:20.992,9.800
08/06/2023 00:24:22.013,9.800
08/06/2023 00:24:23.021,9.700
08/06/2023 00:24:24.033,9.700
08/06/2023 00:24:25.044,9.800
08/06/2023 00:24:26.053,9.800
08/06/2023 00:24:27.076,9.800
08/06/2023 00:24:28.097,9.700
08/06/2023 00:24:29.122,9.700
08/06/2023 00:24:30.133,9.700
08/06/2023 00:24:31.145,9.700
08/06/2023 00:24:32.172,9.800
08/06/2023 00:24:33.181,9.800
08/06/2023 00:24:34.190,9.800
08/06/2023 00:24:35.214,9.800
